date,ticker,bm,evm,pe_op_basic,pe_op_dil,pe_exi,ps,pcf,dpr,npm,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,at_turn,rect_turn,pay_turn,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,volume,price,SMA_3,SMA_6,ret_1m,ret_3m,ret_6m,vol_3m,vol_6m,EMA_6,EMA_12,RSI,MACD_ratio,vol_SMA_3,vol_SMA_6,vol_ROC,OBV
2022-05-31,INTU,0.102,47.228,51.168,51.808,52.932,10.255,37.044,0.327,0.191,0.23,0.845,0.227,0.239,0.209,0.214,0.215,0.193,0.226,0.176,0.226,0.532,0.758,0.242,0.247,0.242,0.012,0.011,0.463,0.203,1.156,0.019,0.528,0.576,0.949,5.704,0.305,0.377,0.277,0.605,0.629,16.216,2.682,1.01,0.185,0.114,0.0,-0.057,7.261,0.656,51876147.0,414.46,438.01666666666665,497.81166666666667,-0.010244776119402998,-0.12629382127874866,-0.36461750728192543,0.07647027755229253,0.07401176359692996,474.4966011219905,486.58043493007233,2.579950554270667,0.11152449483531494,44383481.333333336,41205486.333333336,0.5634611814960331,1373684462.0
2022-06-30,INTU,0.149,39.105,40.318,41.048,43.553,8.449,26.57,0.297,0.194,0.253,0.847,0.237,0.245,0.216,0.211,0.217,0.193,0.222,0.166,0.222,0.512,0.73,0.27,0.274,0.27,0.012,0.011,0.376,0.23,1.253,0.015,0.584,0.576,0.953,6.734,0.355,0.388,0.301,0.634,0.604,17.17,2.682,0.987,0.174,0.114,0.0,-0.079,6.188,0.706,36279220.0,385.44,406.2166666666667,454.8483333333333,-0.07001881966896684,-0.19840279510855996,-0.400764901588881,0.059442017782849674,0.0688189906501877,449.05185794427894,471.0203680177535,2.3899231678486927,0.09010578736986039,40445230.0,40818078.833333336,-0.3006570052320964,1337405242.0
2022-07-31,INTU,0.149,39.105,47.717,48.58,51.545,9.994,31.429,0.297,0.194,0.253,0.847,0.237,0.245,0.216,0.211,0.217,0.193,0.222,0.166,0.222,0.512,0.73,0.27,0.274,0.27,0.012,0.011,0.376,0.23,1.253,0.015,0.584,0.576,0.953,6.734,0.355,0.388,0.301,0.634,0.604,17.17,2.682,0.987,0.174,0.114,0.0,-0.079,7.32,0.596,29560999.0,456.17,418.69000000000005,438.3383333333333,0.18350456621004563,0.08936119402985088,-0.17841254975415588,0.13253040602249075,0.1204958744926812,451.08561281734205,468.7356960150222,30.458454983034798,0.0678981730379705,39238788.666666664,38804366.333333336,-0.1851809658531799,1366966241.0
2022-08-31,INTU,0.149,39.105,45.165,45.983,48.789,9.457,29.742,0.297,0.194,0.253,0.847,0.237,0.245,0.216,0.211,0.217,0.193,0.222,0.166,0.222,0.512,0.73,0.27,0.274,0.27,0.012,0.011,0.376,0.23,1.253,0.015,0.584,0.576,0.953,6.734,0.355,0.388,0.301,0.634,0.604,17.17,2.682,0.987,0.174,0.114,0.0,-0.079,6.927,0.63,34354095.0,431.78,424.4633333333333,431.24,-0.05346690926628239,0.041789316218694195,-0.08978223749393943,0.1418353230069793,0.10740633102594636,445.56972344095857,463.0502043204034,39.189806589166956,0.0595923212046954,33398104.666666668,38890793.0,0.16214255817267875,1332612146.0
2022-09-30,INTU,0.133,38.602,48.719,49.403,53.203,8.579,28.072,0.378,0.162,0.219,0.837,0.2,0.221,0.163,0.151,0.153,0.187,0.157,0.168,0.157,0.384,0.703,0.297,0.322,0.297,0.017,0.016,0.291,0.272,2.138,0.077,0.616,0.344,0.941,7.859,0.408,0.407,0.335,0.687,0.588,14.963,3.053,0.774,0.184,0.126,0.0,-0.084,6.399,0.702,33631710.0,387.32,425.09,415.65333333333325,-0.10296910463662046,0.004877542548775482,-0.1944929706347226,0.15311929533551874,0.11249591956746711,428.9269453149704,451.3994036557259,30.10043407949614,0.04591457555802253,32515601.333333332,36480415.666666664,-0.021027624217724306,1298980436.0
2022-10-31,INTU,0.133,38.602,53.774,54.528,58.723,9.451,30.925,0.378,0.162,0.219,0.837,0.2,0.221,0.163,0.151,0.153,0.187,0.157,0.168,0.157,0.384,0.703,0.297,0.322,0.297,0.017,0.016,0.291,0.272,2.138,0.077,0.616,0.344,0.941,7.859,0.408,0.407,0.335,0.687,0.588,14.963,3.053,0.774,0.184,0.126,0.0,-0.084,7.05,0.73,31770211.0,427.5,415.5333333333333,417.1116666666666,0.10373851079210983,-0.06284937632900023,0.020895522388059806,0.10792902738871997,0.11178440696423522,428.51924665355034,447.72257232407577,52.05331581170507,0.034058063373205896,33252005.333333332,36245397.0,-0.05534951984302905,1330750647.0
2022-11-30,INTU,0.133,38.602,51.269,51.989,55.988,8.998,29.443,0.378,0.162,0.219,0.837,0.2,0.221,0.163,0.151,0.153,0.187,0.157,0.168,0.157,0.384,0.703,0.297,0.322,0.297,0.017,0.016,0.291,0.272,2.138,0.077,0.616,0.344,0.941,7.859,0.408,0.407,0.335,0.687,0.588,14.963,3.053,0.774,0.184,0.126,0.0,-0.084,6.712,0.765,47562226.0,407.59,407.46999999999997,415.9666666666667,-0.04657309941520471,-0.05602390106072541,-0.01657578535926263,0.10685046236390473,0.11396048582545629,422.53946189539306,441.5483304280641,48.49796667978486,0.025221075077894606,37654715.666666664,35526410.166666664,0.4970698809649077,1283188421.0
2022-12-31,INTU,0.138,39.652,54.058,54.743,59.242,8.211,26.852,0.429,0.141,0.199,0.827,0.175,0.204,0.143,0.123,0.127,0.187,0.128,0.094,0.128,0.402,0.696,0.304,0.318,0.304,0.017,0.017,0.254,0.271,2.127,0.044,0.637,0.344,0.935,8.177,0.421,0.407,0.336,0.685,0.486,14.322,2.894,0.819,0.183,0.126,0.0,-0.088,6.565,0.802,31897093.0,389.22,408.1033333333333,416.59666666666664,-0.0450698005348511,0.0049055044924095625,0.009806973848069722,0.08635175503970269,0.11121299675336348,413.0196156395665,433.4978180545158,50.86681342872867,0.013730145623183643,37076510.0,34796055.666666664,-0.3293608040969319,1251291328.0
2022-01-31,IP,0.57,13.072,13.786,13.905,16.412,0.957,6.867,0.692,0.059,0.079,0.211,0.071,0.157,0.085,0.111,0.068,0.337,0.149,0.079,0.149,0.133,0.451,0.548,0.732,0.549,0.048,0.036,0.063,0.439,5.057,0.251,0.451,0.128,0.838,1.821,0.916,0.729,0.657,2.695,0.629,5.136,6.211,2.324,0.0,0.0,0.0,-0.05,1.513,3.83,72919518.0,48.25,46.916666666666664,51.071666666666665,0.02703277990634323,-0.028588685323132745,-0.16464681440443207,0.06534967582589259,0.06800434223494974,50.10451878836413,50.94479647918136,25.77687213448803,0.03341949555626335,75751751.66666667,62780930.833333336,-0.2219401398698817,883632453.0
2022-02-28,IP,0.658,9.923,12.058,12.159,15.22,0.846,8.071,0.707,0.058,0.078,0.205,0.068,0.121,0.091,0.101,0.076,0.143,0.132,0.074,0.132,0.157,0.541,0.459,0.479,0.459,0.049,0.039,0.095,0.319,3.091,0.041,0.478,0.126,0.73,1.493,0.66,0.64,0.54,1.779,0.68,5.509,6.152,2.132,0.0,0.0,0.0,-0.032,1.4,4.25,65540836.0,43.53,46.25333333333333,48.31166666666667,-0.09782383419689111,-0.0437170474516696,-0.2755866200698952,0.07358440169674413,0.06367472941845677,48.22608484883152,49.80405855930731,12.397820163487722,0.0207110767682619,77393343.33333333,66415981.833333336,-0.10118939623270684,818091617.0
2022-03-31,IP,0.658,9.923,12.784,12.891,16.136,0.894,8.523,0.707,0.058,0.078,0.205,0.068,0.121,0.091,0.101,0.076,0.143,0.132,0.074,0.132,0.157,0.541,0.459,0.479,0.459,0.049,0.039,0.095,0.319,3.091,0.041,0.478,0.126,0.73,1.493,0.66,0.64,0.54,1.779,0.68,5.509,6.152,2.132,0.0,0.0,0.0,-0.032,1.479,4.01,88219360.0,46.15,45.97666666666667,46.68333333333334,0.060188375832759045,-0.01766709237973607,-0.17471387696709595,0.0833229921700429,0.07666442477530447,47.63291774916537,49.24189570402926,26.135808500244252,0.01177203909888713,75559904.66666667,73798045.5,0.3460212805341696,906310977.0
2022-04-30,IP,0.658,9.923,12.82,12.927,16.182,0.896,8.547,0.707,0.058,0.078,0.205,0.068,0.121,0.091,0.101,0.076,0.143,0.132,0.074,0.132,0.157,0.541,0.459,0.479,0.459,0.049,0.039,0.095,0.319,3.091,0.041,0.478,0.126,0.73,1.493,0.66,0.64,0.54,1.779,0.68,5.509,6.152,2.132,0.0,0.0,0.0,-0.032,1.483,4.0,50836464.0,46.28,45.32,46.11833333333333,0.0028169014084507005,-0.04082901554404139,-0.0682504529897322,0.0799873971940349,0.06535298513112237,47.24636982083241,48.78621944187091,38.188153310104525,0.005764046896606868,68198886.66666667,71975319.16666667,-0.4237493448150157,957147441.0
2022-05-31,IP,0.674,11.57,13.347,13.458,16.823,0.898,8.313,0.67,0.056,0.077,0.202,0.066,0.115,0.089,0.098,0.075,0.143,0.129,0.073,0.129,0.145,0.503,0.497,0.574,0.497,0.045,0.039,0.097,0.369,3.909,0.134,0.472,0.126,0.701,1.643,0.762,0.677,0.589,2.097,0.719,5.175,6.034,2.227,0.0,0.0,0.0,-0.036,1.558,3.82,67045531.0,48.45,46.96,46.60666666666666,0.046888504753673343,0.11302549965541009,0.06436731107205618,0.030029648876174955,0.05712050532215837,47.59026415773744,48.73449337389078,61.843168957154404,0.004544461497268962,68700451.66666667,73046897.5,0.3188472549939745,1024192972.0
2022-06-30,IP,0.674,11.57,11.523,11.619,14.524,0.775,7.178,0.67,0.056,0.077,0.202,0.066,0.115,0.089,0.098,0.075,0.143,0.129,0.073,0.129,0.145,0.503,0.497,0.574,0.497,0.045,0.039,0.097,0.369,3.909,0.134,0.472,0.126,0.701,1.643,0.762,0.677,0.589,2.097,0.719,5.175,6.034,2.227,0.0,0.0,0.0,-0.036,1.345,4.42,68723476.0,41.83,45.52,45.748333333333335,-0.1366357069143448,-0.09360780065005414,-0.10962111536824182,0.09580402954105266,0.08150245459100884,45.94447439838388,47.67226362406142,35.31089560752996,-0.008293478461359397,62201823.666666664,68880864.16666667,0.02502694773198222,955469496.0
2022-07-31,IP,0.674,11.57,11.782,11.881,14.851,0.792,7.339,0.67,0.056,0.077,0.202,0.066,0.115,0.089,0.098,0.075,0.143,0.129,0.073,0.129,0.145,0.503,0.497,0.574,0.497,0.045,0.039,0.097,0.369,3.909,0.134,0.472,0.126,0.701,1.643,0.762,0.677,0.589,2.097,0.719,5.175,6.034,2.227,0.0,0.0,0.0,-0.036,1.375,4.33,57267992.0,42.77,44.35,44.835,0.022471910112359605,-0.07584269662921339,-0.11357512953367865,0.09965987169548429,0.08103791797418308,45.03748171313134,46.91806922035966,34.06976744186049,-0.016653787054608474,64345666.333333336,66272276.5,-0.16668953124548003,1012737488.0
2022-08-31,IP,0.77,9.458,10.982,11.099,12.925,0.73,8.489,0.586,0.06,0.084,0.201,0.072,0.113,0.102,0.105,0.09,0.143,0.137,0.078,0.137,0.158,0.52,0.48,0.501,0.48,0.043,0.041,0.11,0.335,3.117,0.042,0.493,0.126,0.607,1.55,0.715,0.652,0.556,1.87,0.785,5.355,6.218,2.252,0.0,0.0,0.0,-0.02,1.293,4.44,53882087.0,41.62,42.07333333333333,44.51666666666667,-0.026888005611410026,-0.14097007223942215,-0.04387778543533205,0.08144138282373448,0.07150464556200359,44.06105836652239,46.102981647996636,42.99339691856199,-0.02600093244097596,59957851.666666664,64329151.666666664,-0.05912386451405527,958855401.0
2022-09-30,IP,0.77,9.458,8.364,8.453,9.845,0.556,6.465,0.586,0.06,0.084,0.201,0.072,0.113,0.102,0.105,0.09,0.143,0.137,0.078,0.137,0.158,0.52,0.48,0.501,0.48,0.043,0.041,0.11,0.335,3.117,0.042,0.493,0.126,0.607,1.55,0.715,0.652,0.556,1.87,0.785,5.355,6.218,2.252,0.0,0.0,0.0,-0.02,0.984,5.84,82387078.0,31.7,38.696666666666665,42.108333333333334,-0.23834694858241223,-0.2421706908917045,-0.31310942578548207,0.13855069041901522,0.1102694147072192,40.52932740465885,43.887138317535616,15.480172001911157,-0.06785346048754501,64512385.666666664,63357104.666666664,0.5290253697856953,876468323.0
2022-10-31,IP,0.77,9.458,8.868,8.963,10.438,0.58,6.735,0.586,0.06,0.084,0.201,0.072,0.113,0.102,0.105,0.09,0.143,0.137,0.078,0.137,0.158,0.52,0.48,0.501,0.48,0.043,0.041,0.11,0.335,3.117,0.042,0.493,0.126,0.607,1.55,0.715,0.652,0.556,1.87,0.785,5.355,6.218,2.252,0.0,0.0,0.0,-0.02,1.025,5.5,81589949.0,33.61,35.64333333333333,39.99666666666667,0.06025236593059935,-0.21416880991349085,-0.2737683664649957,0.15355231439834743,0.1184747707083963,38.55237671761346,42.30604011483783,22.104799647732293,-0.08364931322704715,72619704.66666667,68482685.5,-0.009675412933081606,958058272.0
2022-11-30,IP,1.002,8.405,10.545,10.636,8.105,0.625,8.686,0.408,0.08,0.081,0.194,0.061,0.112,0.106,0.143,0.095,0.143,0.184,0.101,0.184,0.163,0.547,0.453,0.481,0.453,0.047,0.044,0.069,0.32,2.89,0.058,0.473,0.126,0.467,1.498,0.656,0.637,0.539,1.755,0.84,5.485,6.386,2.314,0.0,0.0,0.0,0.006,1.169,4.98,69226466.0,37.12,34.14333333333334,38.108333333333334,0.10443320440345127,-0.10812109562710237,-0.2338493292053665,0.1864634595109798,0.12927455486904357,38.143126226866755,41.508187789478164,26.44490644490645,-0.08127421375524986,77734497.66666667,68846174.66666667,-0.15153193685658517,1027284738.0
2022-12-31,IP,1.002,8.405,9.838,9.923,7.561,0.583,8.103,0.408,0.08,0.081,0.194,0.061,0.112,0.106,0.143,0.095,0.143,0.184,0.101,0.184,0.163,0.547,0.453,0.481,0.453,0.047,0.044,0.069,0.32,2.89,0.058,0.473,0.126,0.467,1.498,0.656,0.637,0.539,1.755,0.84,5.485,6.386,2.314,0.0,0.0,0.0,0.006,1.091,5.34,61899114.0,34.63,35.12,36.90833333333333,-0.06707974137931016,0.09242902208201897,-0.17212526894573266,0.08905251504143231,0.12129450396197099,37.139375876333396,40.45000505263537,31.927710843373504,-0.09650915891880417,70905176.33333333,67708781.0,-0.10584610804775152,965385624.0
2022-01-31,IPG,0.22,9.921,14.626,14.808,20.079,1.419,6.566,0.595,0.072,0.147,0.187,0.098,0.103,0.102,0.24,0.178,0.022,0.245,0.121,0.245,0.106,0.401,0.582,0.691,0.592,0.042,0.035,0.164,0.298,2.979,0.158,0.305,0.123,0.916,6.888,1.424,0.82,0.797,4.749,0.567,1.639,1.205,3.285,0.0,0.0,0.59,-0.083,4.411,3.04,74856250.0,35.54,35.393333333333324,36.108333333333334,-0.0510013351134847,-0.028165162701668023,0.005090497737556543,0.11735005158796702,0.07820658473232071,35.31230992880061,33.027852845107425,50.74503311258278,0.11501598302079613,72219095.66666667,70309430.16666667,-0.006131569917592672,2888195052.0
2022-02-28,IPG,0.256,11.314,14.264,14.431,15.397,1.416,6.985,0.449,0.093,0.141,0.181,0.12,0.123,0.091,0.276,0.176,0.206,0.297,0.152,0.297,0.093,0.436,0.554,0.593,0.56,0.039,0.035,0.201,0.241,2.773,0.065,0.275,0.127,0.906,7.344,1.186,0.819,0.796,4.624,0.54,1.452,1.034,2.904,0.0,0.0,0.583,-0.059,3.835,3.15,83671466.0,36.8,36.596666666666664,36.03666666666667,0.03545301069217777,0.10876770111479361,-0.01154982540961591,0.08969591935262486,0.07629847789860852,35.73736423485758,33.60818317662936,48.12554489973845,0.11102689770056816,77948594.66666667,72345405.0,0.11776192368706684,2971866518.0
2022-03-31,IPG,0.256,11.314,13.74,13.902,14.833,1.364,6.729,0.449,0.093,0.141,0.181,0.12,0.123,0.091,0.276,0.176,0.206,0.297,0.152,0.297,0.093,0.436,0.554,0.593,0.56,0.039,0.035,0.201,0.241,2.773,0.065,0.275,0.127,0.906,7.344,1.186,0.819,0.796,4.624,0.54,1.452,1.034,2.904,0.0,0.0,0.583,-0.059,3.695,3.27,100559660.0,35.45,35.93,35.833333333333336,-0.036684782608695454,-0.05340453938584777,-0.03326970275429508,0.0463378513503936,0.07767569214403411,35.655260167755415,33.89153961099407,45.02446982055466,0.11086218039557917,86362458.66666667,77826137.16666667,0.20183934628323597,2871306858.0
2022-04-30,IPG,0.256,11.314,12.643,12.792,13.649,1.255,6.191,0.449,0.093,0.141,0.181,0.12,0.123,0.091,0.276,0.176,0.206,0.297,0.152,0.297,0.093,0.436,0.554,0.593,0.56,0.039,0.035,0.201,0.241,2.773,0.065,0.275,0.127,0.906,7.344,1.186,0.819,0.796,4.624,0.54,1.452,1.034,2.904,0.0,0.0,0.583,-0.059,3.4,3.56,66649227.0,32.62,34.95666666666666,35.175000000000004,-0.07983074753173502,-0.08216094541361851,-0.10801203171998919,0.058246288038651485,0.08372939370345522,34.78804297696815,33.6959181323796,36.82454969979987,0.10844620055292095,83626784.33333333,77922940.0,-0.33721706099642734,2804657631.0
2022-05-31,IPG,0.249,10.947,12.302,12.444,12.59,1.202,7.5,0.428,0.097,0.138,0.175,0.125,0.126,0.097,0.317,0.177,0.206,0.323,0.157,0.323,0.102,0.423,0.564,0.637,0.571,0.037,0.033,0.177,0.273,2.87,0.115,0.298,0.127,0.883,6.926,1.308,0.813,0.789,4.475,0.579,1.611,1.174,3.186,0.0,0.0,0.583,-0.038,3.639,3.6,73796700.0,32.23,33.43333333333333,35.015,-0.011955855303494856,-0.1241847826086957,-0.0289243748116903,0.034351358851825525,0.07503734599980805,34.05717355497725,33.470392265859665,45.99999999999999,0.0979999246384528,80335195.66666667,79141895.16666667,0.10724014848664343,2730860931.0
2022-06-30,IPG,0.249,10.947,10.508,10.629,10.754,1.027,6.406,0.428,0.097,0.138,0.175,0.125,0.126,0.097,0.317,0.177,0.206,0.323,0.157,0.323,0.102,0.423,0.564,0.637,0.571,0.037,0.033,0.177,0.273,2.87,0.115,0.298,0.127,0.883,6.926,1.308,0.813,0.789,4.475,0.579,1.611,1.174,3.186,0.0,0.0,0.583,-0.038,3.108,4.21,77555475.0,27.53,30.793333333333333,33.361666666666665,-0.14582686937635736,-0.2234132581100141,-0.26488651535380514,0.06693770425106974,0.0616171276007344,32.19226682498375,32.556485763419715,10.128617363344034,0.08901904756195127,72667134.0,79514796.33333333,0.050934188114102774,2653305456.0
2022-07-31,IPG,0.249,10.947,11.401,11.533,11.668,1.114,6.95,0.428,0.097,0.138,0.175,0.125,0.126,0.097,0.317,0.177,0.206,0.323,0.157,0.323,0.102,0.423,0.564,0.637,0.571,0.037,0.033,0.177,0.273,2.87,0.115,0.298,0.127,0.883,6.926,1.308,0.813,0.789,4.475,0.579,1.611,1.174,3.186,0.0,0.0,0.583,-0.038,3.372,3.88,65947106.0,29.87,29.876666666666665,32.416666666666664,0.08499818379949153,-0.08430410790925802,-0.15953854811480017,0.11590350820180374,0.0820535524996482,31.528762017845537,32.14318026135514,27.97202797202796,0.0687932676854132,72433093.66666667,78029939.0,-0.149678265783299,2719252562.0
2022-08-31,IPG,0.319,10.826,10.882,11.012,11.145,1.003,9.541,0.451,0.092,0.132,0.167,0.119,0.119,0.093,0.292,0.171,0.206,0.298,0.148,0.298,0.099,0.43,0.56,0.615,0.566,0.036,0.033,0.172,0.268,2.869,0.09,0.301,0.127,0.819,6.806,1.279,0.808,0.784,4.323,0.592,1.626,1.2,3.165,0.0,0.0,0.583,-0.008,3.145,4.2,58408803.0,27.64,28.346666666666664,30.889999999999997,-0.07465684633411451,-0.14241390009308086,-0.24891304347826082,0.11820540455807536,0.07786304226249291,30.417687155603954,31.450383298069735,16.907514450867055,0.05583991954505894,67303794.66666667,73819495.16666667,-0.11430832158123816,2660843759.0
2022-09-30,IPG,0.319,10.826,10.079,10.199,10.323,0.929,8.837,0.451,0.092,0.132,0.167,0.119,0.119,0.093,0.292,0.171,0.206,0.298,0.148,0.298,0.099,0.43,0.56,0.615,0.566,0.036,0.033,0.172,0.268,2.869,0.09,0.301,0.127,0.819,6.806,1.279,0.808,0.784,4.323,0.592,1.626,1.2,3.165,0.0,0.0,0.583,-0.008,2.913,4.53,64107427.0,25.6,27.703333333333333,29.248333333333335,-0.07380607814761209,-0.07010533962949506,-0.2778561354019746,0.09193226316699542,0.07863717268361796,29.04120511114568,30.55032432913593,16.104611149346184,0.03759340110035078,62821112.0,67744123.0,0.09756447157460157,2596736332.0
2022-10-31,IPG,0.319,10.826,11.728,11.869,12.012,1.074,10.217,0.451,0.092,0.132,0.167,0.119,0.119,0.093,0.292,0.171,0.206,0.298,0.148,0.298,0.099,0.43,0.56,0.615,0.566,0.036,0.033,0.172,0.268,2.869,0.09,0.301,0.127,0.819,6.806,1.279,0.808,0.784,4.323,0.592,1.626,1.2,3.165,0.0,0.0,0.583,-0.008,3.368,3.89,88393739.0,29.79,27.676666666666662,28.776666666666667,0.1636718749999999,-0.0026782725142283637,-0.08675659104843647,0.13735421450301444,0.11479554230474708,29.2551465079612,30.433351355422708,41.095028319697924,0.027876810602910918,70303323.0,71368208.33333333,0.3788377281153399,2685130071.0
2022-11-30,IPG,0.341,10.15,13.37,13.475,13.635,1.228,16.518,0.452,0.092,0.129,0.163,0.119,0.119,0.093,0.288,0.17,0.206,0.293,0.148,0.293,0.099,0.437,0.555,0.594,0.56,0.036,0.034,0.163,0.262,2.797,0.066,0.305,0.127,0.764,6.803,1.248,0.804,0.778,4.171,0.605,1.635,1.23,3.14,0.0,0.0,0.583,0.011,3.921,3.38,67617105.0,34.36,29.91666666666666,29.13166666666667,0.1534071836186639,0.2431259044862517,0.06608749612162601,0.13424294422352573,0.13258735982844372,30.713676077115146,31.03745114689614,55.306427503736934,0.03149511897678811,73372757.0,70338275.83333333,-0.23504644373059047,2752747176.0
2022-12-31,IPG,0.341,10.15,12.961,13.063,13.218,1.19,16.013,0.452,0.092,0.129,0.163,0.119,0.119,0.093,0.288,0.17,0.206,0.293,0.148,0.293,0.099,0.437,0.555,0.594,0.56,0.036,0.034,0.163,0.262,2.797,0.066,0.305,0.127,0.764,6.803,1.248,0.804,0.778,4.171,0.605,1.635,1.23,3.14,0.0,0.0,0.583,0.011,3.801,3.48,62196654.0,33.31,32.486666666666665,30.095,-0.03055878928987188,0.3011718750000001,0.2099527787867781,0.10929653397052687,0.11064308796307355,31.455482912225104,31.387074047373655,67.60048721071864,0.035523786436890525,72735832.66666667,67778472.33333333,-0.08016390231436266,2690550522.0
2022-01-31,IPGP,0.324,24.473,31.46,31.719,31.719,5.714,20.971,0.0,0.183,0.241,0.534,0.243,0.25,0.149,0.101,0.13,0.22,0.101,0.081,0.101,0.252,0.987,0.012,0.017,0.012,0.042,0.031,3.988,0.015,0.106,0.28,0.092,0.835,0.693,0.598,0.013,0.121,0.033,0.138,0.472,5.348,16.879,0.537,0.094,0.0,0.0,-0.043,2.989,0.0,5087155.0,154.47,163.6,163.14833333333334,-0.10264900662251653,-0.028551663417395123,-0.29194169416941695,0.08302474808648047,0.10074956974644235,168.8748162078078,177.3845499846259,15.070746956235595,0.005987943568055709,5615951.333333333,6429202.666666667,-0.02337868427180767,31026400.0
2022-02-28,IPGP,0.301,20.695,25.019,25.262,25.262,4.724,17.707,0.0,0.191,0.241,0.534,0.251,0.256,0.145,0.104,0.129,0.242,0.104,0.106,0.104,0.246,0.987,0.012,0.021,0.012,0.042,0.031,3.578,0.018,0.131,0.406,0.082,0.921,0.684,0.644,0.013,0.134,0.04,0.154,0.478,5.363,19.042,0.532,0.096,0.0,0.0,-0.036,2.511,0.0,10424720.0,130.35,152.32000000000002,156.42666666666665,-0.15614682462614105,-0.20610268591266223,-0.23629013358331385,0.1060904498822231,0.08177788372018192,157.86772586271985,170.14846537160653,20.262498156614043,-0.02221405148768464,6906936.0,6493128.5,1.0492239768593645,20601680.0
2022-03-31,IPGP,0.301,20.695,21.067,21.271,21.271,3.948,14.799,0.0,0.191,0.241,0.534,0.251,0.256,0.145,0.104,0.129,0.242,0.104,0.106,0.104,0.246,0.987,0.012,0.021,0.012,0.042,0.031,3.578,0.018,0.131,0.406,0.082,0.921,0.684,0.644,0.013,0.134,0.04,0.154,0.478,5.363,19.042,0.532,0.096,0.0,0.0,-0.036,2.098,0.0,17961371.0,109.76,131.52666666666667,148.32,-0.1579593402378212,-0.36237945858022536,-0.30707070707070705,0.031423278920327966,0.09479432403877694,144.12266133051418,160.85793223751324,18.050446663163413,-0.06831656414088581,11157748.666666666,8479041.5,0.7229595615038102,2640309.0
2022-01-31,IQV,0.134,20.755,53.706,54.665,62.316,3.456,15.595,0.0,0.057,0.091,0.332,0.07,0.159,0.107,0.123,0.066,0.189,0.13,0.061,0.13,0.185,0.317,0.676,0.685,0.681,0.031,0.03,0.107,0.525,4.928,0.013,0.689,0.107,0.789,19.966,2.026,0.751,0.717,3.096,0.558,5.627,4.101,2.3,0.0,0.0,0.0,-0.092,7.637,0.0,19865545.0,244.9,262.0566666666667,257.81,-0.13199121003756997,-0.06319332874301897,-0.011303996770286595,0.11064268525899713,0.09177216185295504,254.2497849645676,238.68087211896975,48.7997256515775,0.1293906264548484,18649763.666666668,16253335.333333334,0.1779301030175826,355550194.0
2022-02-28,IQV,0.12,24.856,42.301,43.094,46.489,3.167,14.933,0.0,0.07,0.102,0.335,0.082,0.162,0.109,0.151,0.074,0.144,0.16,0.069,0.16,0.188,0.325,0.675,0.687,0.675,0.03,0.029,0.079,0.517,4.768,0.019,0.672,0.158,0.782,20.65,1.941,0.755,0.689,3.086,0.563,5.468,15.363,2.296,0.0,0.0,0.0,-0.08,6.809,0.0,26684080.0,230.12,252.38666666666666,252.875,-0.06035116374030214,-0.1119515301200169,-0.11400300311862321,0.11263880326656887,0.09141995117934304,247.35556068897688,237.36381486989748,37.59946394170366,0.12453330452111899,21138138.666666668,18405160.833333332,0.34323422790565283,328866114.0
